"","VK_170831_025","VK_170831_037","VK_170831_043","VK_170831_073","VK_170831_103","VK_170831_163","VK_170831_175","VK_170901_091","VK_170901_121","VK_170901_139","VK_170831_079","VK_170831_115","VK_170831_169","VK_170831_187","VK_170901_037","VK_170901_055","VK_170901_061","VK_170901_097","VK_170901_151","VK_170901_163","VK_170901_175"
"Label","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","N2","N2","N2","N2","N2","N2","N2","N2","N2","N2","N2"
"225.0346_63.6","-1.1428375"," 1.0270698","-1.1428375"," 1.1422832","-1.1174340","-1.1428375","-1.1428375"," 0.7172589"," 0.7734449"," 0.7767786","-0.3891306","-1.1428375","-0.3759157","-1.1428375","-1.1428375"," 0.6747952"," 0.9168773"," 1.3440815"," 0.7149752"," 0.8081010"," 0.9866777"
"225.0705_176.2"," 0.2205030"," 0.4483845"," 0.4103764"," 0.6033848"," 0.2426394"," 0.4584492"," 0.5749759"," 0.4389432"," 0.1202368"," 0.1653766","-0.7172503"," 0.5020389","-0.7227857"," 0.5685129"," 0.2168498"," 0.6776727","-3.0114309"," 0.5586064"," 0.2021414"," 0.5908334","-2.5484583"
"225.079_174.5"," 0.505746161"," 0.596062147","-0.948001950"," 0.734086879","-0.328407581"," 0.661212119"," 0.719489355"," 0.508755945"," 0.434703534","-1.391192900","-0.001795397"," 0.671256267","-0.001795397"," 0.823967865","-0.614650611"," 0.896842693","-1.112013375"," 0.831608166","-3.003008935"," 0.798318128","-0.781183115"
"225.5377_221.5"," 0.36522527"," 0.41115388"," 0.47200390"," 0.65934461"," 0.56456424"," 0.63206565"," 0.65547095"," 0.55105120"," 0.21395232"," 0.41785188","-1.78477708"," 0.50013368","-1.76443279"," 0.57028944","-2.94510560"," 0.70864822","-0.05084043","-1.00093683"," 0.19590394"," 0.51167251"," 0.11676103"
"225.9699_49.6","-0.04352233"," 0.04412359"," 0.53877433","-0.02474203"," 0.17821348","-0.46861304","-0.25941024","-0.28208082"," 0.79429650"," 0.13368192"," 1.03105607"," 0.69436135","-0.09546396"," 0.12335919","-0.10638985"," 0.32380985"," 0.43224216"," 0.47161652"," 0.05328636"," 0.50001938","-4.03861841"
"226.0032_169.7"," 1.4968393"," 1.3475520","-1.1280774","-1.1280774","-1.1020734","-1.1280774","-1.1280774"," 0.6888869"," 0.7460245"," 0.7554169","-0.3565560","-1.1280774","-0.3430287","-1.1280774","-1.1280774"," 0.6193574"," 0.9117909"," 0.4026665"," 0.6401381"," 1.0926239"," 0.9969035"
"226.024_43.8","-1.71254286","-0.08047636","-1.80469818","-0.08478955"," 0.18935425"," 1.16211625","-0.27109831"," 1.23622891","-0.41563628","-0.46593474"," 0.95483106"," 2.14458336"," 0.97710639","-0.28761456"," 0.50988954"," 0.60071843","-0.50677305"," 0.22316543","-0.06989280","-0.76441157","-1.53412536"
"226.0451_58.2","-0.09991576"," 0.28225125"," 0.18417520","-0.75250327","-1.71323299","-2.80232245","-0.48097487"," 0.39369931"," 0.85033184"," 1.29621386","-0.65259129"," 1.35098690","-0.66820680"," 0.83777376","-0.04136923","-0.15358969","-0.49605404"," 0.75505041"," 0.98775839"," 0.67380922"," 0.24871026"
"226.0525_60.6"," 0.72533101"," 0.09064565"," 0.49716642","-0.80481945"," 0.86276799","-0.78996271"," 0.40600429","-3.03036885"," 0.07867706"," 0.56370790"," 0.61897095","-1.19376693"," 1.12715697","-1.66584202"," 0.37635843","-0.21623051"," 0.86877034"," 0.03594451"," 0.33800784"," 0.56822363"," 0.54325750"
"226.0687_24.6"," 0.11347454"," 1.44825010"," 0.96862502","-0.11786803"," 0.64443529","-0.08702009"," 0.88950177","-0.87830147","-0.82047930"," 1.31064469"," 0.63071156","-0.21961191"," 0.63169587","-0.47276603"," 0.05065071","-1.04270376","-0.42739491","-2.27153385"," 1.46627447","-1.70209402","-0.11449063"
"226.0798_87"," 0.2642326"," 0.3937022"," 0.3930327","-1.5180260"," 1.3323598","-1.4803881"," 1.1571452","-2.1113067"," 1.2962245"," 0.2685706","-0.4524092"," 0.6259975","-0.4379953"," 0.2448423"," 0.5084372"," 0.5541272","-1.5150145"," 0.6098998"," 0.3451490"," 0.6226399","-1.1012206"
"226.4492_214.4"," 0.82483514"," 0.86751326"," 0.03688627"," 0.52261586"," 0.31482889","-0.03637898","-0.13420524"," 0.16247433"," 0.90348665","-1.46731088"," 0.62466911","-0.32569162"," 0.61587034","-0.65672843"," 0.60806016","-1.89302726"," 0.75356848"," 0.89075775"," 0.84802241","-2.69219577","-0.76805049"
"226.5502_140.2"," 0.87409987","-1.00419065"," 0.28244693"," 1.05507335","-0.38757378"," 0.96045616","-0.47113400"," 0.41894219"," 0.89910163"," 0.35933081"," 0.04184224","-1.29971811"," 0.03241896"," 0.85877453","-0.99858931"," 0.98922250","-2.37845325"," 0.57299090"," 0.87409987"," 0.17592268","-1.85506352"
"226.8781_39"," 1.1120815","-1.3894517","-1.3894517","-1.3894517"," 1.0267585"," 0.9817030","-1.3894517"," 0.5814570"," 0.6397446"," 0.6369224","-0.6029490","-1.3894517","-0.5891591"," 1.0094157","-1.3894517"," 0.5433900"," 0.7837130"," 0.3983786"," 0.5890068"," 0.3761852"," 0.8500619"
"226.9005_65.7","-0.59885231","-0.45190054"," 0.30076132","-0.42464551"," 0.70204215"," 0.56582566"," 0.42819285"," 0.54318595"," 0.48803441"," 0.51115561","-0.07341658"," 0.47152082"," 0.75387399"," 0.39713978","-0.55668922","-2.35794006"," 0.60448646"," 0.41894253"," 0.51893808","-3.02183594"," 0.78118056"
"227.079_45.6"," 1.24119772","-2.09703197"," 1.15516848"," 0.74324279","-1.05020187","-1.93734010"," 0.71460174","-1.36217236","-1.09208827"," 0.53981579","-0.38934820"," 0.62772668","-0.37813339"," 0.60848521"," 0.38954076"," 0.92855205","-0.44871854"," 0.89500488"," 0.47373006"," 0.41015183"," 0.02781671"
"227.1026_40.2"," 0.338973444"," 0.685861749"," 1.477681497"," 0.837658579"," 0.487058237"," 0.506247602"," 0.542803174","-1.983533597"," 0.348958975"," 1.534853804"," 0.365179276"," 0.004723113"," 0.355286708","-0.948572860","-0.394322943","-2.185934653","-1.428407745"," 0.276819635"," 0.167331494"," 0.054515529","-1.043181017"
"227.1139_101.1","-0.6197061","-0.1788626"," 0.8223402","-1.0741594"," 0.2752435","-1.5689679","-1.2995969","-1.0304218","-0.6940716"," 1.3230804","-0.6702544"," 1.6257089","-0.8881395"," 0.1738798"," 0.5469538"," 0.7708656"," 0.3650693"," 1.2494163"," 0.4163199"," 1.5424925","-1.0871901"
"227.5273_133.5"," 0.65122081"," 0.83590211"," 0.30063458"," 0.67995342"," 1.02882474"," 0.66154914"," 0.75421089"," 0.58195470"," 0.65439594","-2.45157330","-0.31309580"," 0.05067888","-0.29859738"," 0.36148799","-1.12073683"," 0.55323136","-2.10423227"," 0.16881115"," 0.48117812"," 0.21683176","-1.69263001"
"228.0219_68.2","-0.08969878"," 0.36588677"," 0.44081437"," 0.44328409","-0.12293756"," 0.13026763"," 0.71752207"," 0.27452428"," 1.23706695"," 0.45562664","-0.16806928","-2.44524480","-0.55773266","-0.02169597"," 0.49661759","-0.05415454"," 0.11278993"," 0.55697075"," 0.55102522"," 0.73778794","-3.06065065"
"228.0454_61.6","-0.115685772"," 0.120575302"," 0.016473523","-0.574113513"," 0.004114317","-0.844484905","-3.166486235"," 0.010118514"," 0.907772407"," 0.902049936"," 0.976991633","-0.339067148"," 0.292197483","-0.726338739"," 0.727482393","-0.799293011"," 1.325154150"," 0.122400731"," 0.242104885","-0.580934120"," 1.498968170"
"228.1173_99.3"," 0.006446271"," 0.663186368","-0.332003657"," 1.262590718","-0.070481575"," 1.567543088"," 1.701121998","-0.248192412"," 1.528217892"," 0.252456294","-0.721728828"," 0.633019655","-0.704133846","-1.429685769","-0.295807592","-1.050927430","-1.971819146"," 0.110703077","-0.071345458"," 0.339240486","-1.168400134"
"228.1344_34.2","-0.31011117","-0.01263410"," 1.31111042","-0.57291391"," 0.89371285","-0.58931210","-0.71726221"," 1.09220901","-2.87531232"," 1.37758602"," 0.19922198"," 0.32975366"," 0.19684301"," 0.27281141","-0.58363976"," 1.01313646"," 0.06953885"," 0.27784087"," 0.04902328"," 0.31737140","-1.73897363"
"228.1708_96.1","-0.9041546"," 1.0294436"," 0.8881577","-0.7063120","-0.1559672","-0.6695219","-0.8004767","-2.1897523","-2.1083004"," 0.3301342"," 0.2505412"," 1.0231241"," 0.5915139"," 0.3573223"," 0.2861352"," 1.0176905"," 1.1631311"," 0.4663246"," 0.4193186"," 0.8254487","-1.1138006"
"228.9523_47.2"," 0.09152096","-0.02720162"," 1.73178374"," 0.52342826"," 1.04311015"," 0.72819067"," 0.69199849"," 0.65010672"," 0.10547103"," 2.44275646","-1.71810691","-1.21343126","-0.90445521","-0.53426838","-0.40398759","-0.37556482","-1.27820883","-0.23551525","-0.17752967","-0.47771380","-0.66238315"
"229.1006_29.8","-0.36932090","-0.20086929"," 2.08074570","-0.16371987"," 1.36462147","-0.11835703","-0.22281584","-0.35533144","-0.29868888"," 2.15051837"," 0.64802092","-0.15665365"," 0.64032407","-0.55891665"," 0.14567737","-0.51637983"," 0.08637636","-1.72014108","-1.66566888","-1.16231815"," 0.39289722"
"229.1182_47.8"," 0.67615382"," 0.30251477"," 1.06839343"," 0.06164389"," 0.04794550"," 0.02530018","-0.76742077","-0.27159233","-0.66243191"," 1.06387860"," 0.08678560"," 0.88742407"," 0.01528342","-0.50539827"," 0.23146728"," 0.56544246","-0.69408476"," 0.67874399"," 0.33067387"," 0.51072820","-3.65145103"
"229.1548_42.5"," 1.0703132"," 1.1811964"," 1.4256843"," 0.7452071"," 1.0531141"," 0.5722173"," 0.4141130"," 0.8065697"," 1.0154301"," 1.3773814","-1.4105602","-0.7140760","-1.1738435","-0.7858463","-0.5009493","-0.8371254","-1.2060234","-0.6238462","-0.5920595","-0.4651955","-1.3517014"
"229.6398_83.5","-1.0649540"," 1.0269748","-1.0649540","-1.0649540","-1.0379103","-1.0649540","-1.0649540"," 0.7887444"," 0.8543611"," 0.8700382","-0.2625823","-1.0649540"," 1.6460983","-1.0649540","-1.0649540"," 0.7140582"," 1.0284971"," 0.4707072"," 0.7293420"," 0.5663674"," 1.1249357"
"229.6577_92.7"," 0.80990183","-1.93397411"," 0.34855671"," 0.31065529"," 1.25664983"," 0.54684559","-1.95836194","-1.62427705","-1.48124386"," 0.27712832"," 0.53810086"," 0.31562490"," 1.81109313","-0.34933008"," 0.50632260","-0.22314534"," 0.25811809"," 0.38343671","-0.06042484"," 0.58833040","-0.32000704"
"229.9803_75.6"," 0.28389107"," 0.74167514","-1.73299148"," 0.61483983","-1.70352496"," 1.20692517"," 0.94601419"," 0.30523780"," 0.48553233"," 0.38834332","-0.85873666","-1.73299148","-0.84340816"," 0.91669800","-1.73299148"," 0.22859581"," 0.56425042","-0.03004869"," 0.24625880"," 1.04156496"," 0.66486610"
"230.0789_94.3"," 1.104273888","-0.521391232"," 0.398895618"," 0.800803670","-0.002235702","-0.496905356"," 1.231106088"," 1.170958290"," 0.763451516","-1.044218427"," 0.333629764","-0.607872710"," 0.340005656"," 0.813673236","-0.292685944","-1.446877745","-0.741524930"," 0.813673236","-2.791790108"," 0.557861593","-0.382830401"
"230.1245_115.2"," 0.19753131"," 0.76056158"," 0.73035450"," 0.28192559"," 1.21546159"," 0.04325503","-0.05156537","-1.43421970","-1.28088563"," 0.14933837","-1.04056801"," 0.63209107"," 0.84510611","-0.32160114","-2.80400270"," 1.58347468","-0.58867936"," 0.31854311"," 0.60895791"," 0.26073071","-0.10580965"
"230.1501_103.9","-0.2451594","-0.6373586"," 1.2423034","-0.6357109","-0.0759889","-0.6032246","-0.6773344","-1.4598923","-1.3892032","-1.2314578"," 0.2922889"," 1.1354439"," 0.2911908"," 1.0215442"," 0.9288793","-1.6608786"," 1.5281279"," 0.8283184"," 0.9111853"," 0.9630393","-0.5261128"
"230.1581_50.1"," 0.9836547"," 1.0032283"," 1.0787737"," 0.6661398"," 0.8934309"," 0.5991637"," 0.4605803"," 0.7659344"," 0.8714930"," 1.1225881","-0.3149128","-0.9646214","-0.3184716","-1.1595029","-1.1006920","-1.0510844"," 0.8812034","-1.1022482","-0.3173486","-0.7683098","-2.2289985"
"230.1864_47.6"," 0.23755841"," 0.35693152"," 1.62935983","-0.07298325"," 0.77665876"," 0.07662942","-0.23584129","-2.75309772","-0.22005916"," 1.73622692","-0.15344279"," 0.48017437"," 0.15083642"," 0.07229784"," 0.16392183","-0.22005916","-2.22758822"," 0.33149398"," 0.37639676"," 0.02120502","-0.52661948"
"230.2115_27.2"," 1.14260684","-0.58941178","-0.83823665"," 0.47442403"," 0.05619785"," 0.62562875","-0.62066614"," 0.64822787","-2.19995780","-2.00005881"," 1.89875690","-0.86473167"," 0.49250434"," 0.13858100","-0.47354479"," 0.03692144"," 1.06159921","-0.35693917"," 0.36953233","-0.07051861"," 1.06908485"
"230.539_191.8"," 0.32716699","-0.02245061","-0.01156336"," 0.11525578"," 0.48049077"," 0.26591880"," 0.10097275"," 0.75658314","-2.87384003"," 0.82970265"," 1.59887064","-0.11931293","-0.05343788","-1.57824237"," 0.91893248"," 0.21726353"," 0.70714266"," 0.30071258"," 0.23662020","-0.38002329","-1.81676249"
"230.6601_93.6","-1.15373293"," 0.61185698"," 0.62255804","-0.98598949"," 1.22689317","-0.94423644","-1.04990233","-2.15384748","-2.08228198"," 0.45781639","-0.09148993"," 0.36399700"," 1.07147157"," 0.26949511"," 0.45568035"," 0.20188470"," 0.52785823"," 0.40839703"," 0.38336459"," 0.53100571"," 1.32920171"
"230.9505_44.9","-1.6397851","-1.4898678"," 1.2629012"," 0.7101537"," 0.9520198"," 0.7707130"," 0.7753308"," 0.5038187"," 0.2267623"," 1.5725047","-0.2120810","-1.6348528","-0.2054281","-0.1979668","-1.1662782","-0.1385778","-0.4528270"," 0.7325084"," 0.6410543","-1.5707459"," 0.5606436"
"230.9902_52.9"," 0.67889308"," 0.66343862","-0.14604748"," 0.21192921"," 0.17342791"," 0.02491269","-0.05935913","-2.23048800","-0.02848201","-2.03327347"," 0.30267775"," 1.08514064"," 0.32527784"," 0.61711572"," 0.97913393"," 0.87439318","-1.75458075"," 0.73400449"," 0.86164106"," 0.14457207","-1.42432735"
"231.0282_216.4","-1.87437653","-1.71337949"," 0.37936559","-1.66602531","-0.80800018"," 0.50151628"," 1.02218622"," 0.49003594","-1.16381226"," 0.94658941","-0.22703770","-0.14227337","-0.23943531"," 1.05173739"," 0.16950386"," 0.70108503","-0.60674709"," 1.04456665"," 0.62947713"," 1.60340549","-0.09838174"
"231.0356_102.4"," 0.31711717","-0.08866731"," 0.03233680","-0.05577301"," 0.15675634"," 0.25646993"," 0.94941514","-0.46632629"," 0.45453979"," 0.37011514"," 0.78741476","-0.30342258"," 0.94577566"," 0.48034944"," 0.49357813","-2.12164356","-1.41792782"," 0.61778293"," 0.65416324","-2.87577426"," 0.81372036"
"231.0436_39.2","-1.87489876"," 0.81990236","-1.80189745"," 0.73794995","-0.98109718"," 0.68994863"," 0.82787167","-0.66901767","-0.03583411"," 0.63506862","-0.57489493","-1.67786441","-0.58460705"," 0.51436829"," 1.33513771","-0.82273043"," 0.66613298"," 0.83541772"," 0.69812916"," 1.08251642"," 0.18039847"
"231.0985_57.9"," 0.6643816"," 0.6530543"," 0.7424184"," 0.4736325"," 0.3440811"," 0.5952385"," 0.3764883"," 0.4967655"," 0.7754791"," 0.7522673"," 0.3414022","-0.6573600"," 0.5403965","-0.5947033","-0.1724563","-1.8782314","-1.2612119","-3.1104779"," 0.2824199"," 0.1993881"," 0.4370273"
"231.1269_128.3","-1.0324359"," 0.6375159"," 1.0984635","-0.8859163"," 1.5014945","-0.8521329","-0.9240847","-1.4255334","-1.3506978","-1.1836996"," 0.1541331"," 1.0189677"," 0.1590633","-1.3323511"," 0.7726874"," 0.6444602"," 0.9984408"," 0.7881354"," 1.2713566"," 0.3791139","-0.4369808"
"231.1339_29.5"," 0.41939989","-0.23739053"," 1.22924835"," 0.93138231"," 0.23134248"," 0.90589126","-0.24621395","-1.04282354"," 0.55107244"," 0.80608787"," 1.22434491","-0.34383150"," 0.52633077","-0.55981581","-0.07230661","-1.20395185","-0.60089657"," 0.89197298","-2.35381117","-1.85021068"," 0.79417893"
"231.1678_30.1","-0.4393229"," 0.6083702","-0.4877119","-0.3049681"," 0.1431246","-0.2775407","-0.3551147","-1.2568695","-1.1971281","-1.0638129"," 1.2695486"," 1.1994551"," 0.4494903"," 0.8963738"," 0.8588466"," 0.8500839"," 0.8171870","-2.6963479"," 0.6650913"," 0.7889505","-0.4677053"
"231.1704_32.2","-0.90235891","-0.76580623"," 1.44776981","-1.38275650"," 0.55518839","-1.41483574","-1.32362520","-1.45342031","-1.34428860"," 0.50594370"," 0.17164527"," 1.32589395","-0.02914999"," 0.67394472"," 0.99826768"," 0.62783886"," 0.30766565"," 1.04289868"," 0.43093858"," 1.04289868","-0.51465251"
"231.1897_44.2"," 0.27050263"," 0.37312133"," 1.67035714"," 0.40692223"," 0.93299697"," 0.39881993"," 0.33502947","-0.78397247","-0.73766326"," 1.71697254"," 0.79183601"," 0.22399267"," 0.79056797"," 0.00589538"," 0.31415411","-0.91564066","-0.42284583","-1.89979862","-1.85526383","-1.44373984","-0.17224386"
"231.5116_155.1"," 0.7931979"," 0.6320131"," 0.9697966","-0.6744285","-0.1477950","-0.6383880"," 0.5946478"," 0.4762435","-2.3031964"," 0.7663968"," 0.2361177"," 0.9210697"," 0.2494702","-1.3744328","-0.6571420"," 0.4339474","-1.7373567"," 0.9581477"," 0.9506427"," 0.8379835","-1.2869352"
"231.6373_105.4","-1.0690796"," 1.4715189"," 0.9891979","-1.5519812","-0.6702921","-1.5016869","-1.6034084","-0.8151445"," 1.0285481"," 0.7656747","-0.1525577"," 1.2747491","-0.1315658"," 1.2444101","-1.0530529"," 0.3146019","-0.1640621"," 0.4982113","-0.1433952"," 0.9487807"," 0.3205337"
"231.9936_45.2"," 0.8751673","-1.1482704","-1.1482704","-1.1482704","-1.1214401","-1.1482704","-1.1482704"," 0.7414491"," 0.7983936"," 0.8070372","-0.3522291","-1.1482704","-0.3382719","-1.1482704"," 1.1857414"," 0.6701433"," 0.9669421"," 1.0250368"," 1.1999600"," 0.5244632"," 1.0554999"
"232.017_73.7"," 0.9730623","-1.1558702","-1.1558702"," 1.0314913","-1.1281529","-1.1558702","-1.1558702"," 0.6902581"," 1.1698928"," 0.7713310","-0.3335126","-1.1558702","-0.3190940","-1.1558702","-1.1558702"," 0.5951584"," 0.9474309"," 0.9742846"," 0.9081594"," 0.7540672"," 1.0567148"
"232.129_84.2","-1.39896362","-0.22704913"," 0.89962651","-0.99553683","-0.43210457","-0.99977832","-1.21070797","-2.30467175"," 1.40705477","-0.01847793"," 0.11410868"," 1.18447067"," 0.11008613"," 0.50173432"," 0.70239098"," 0.64861487"," 0.77540917"," 1.27937516","-0.15838241"," 0.89284495","-0.77004369"
"232.1403_107.2","-0.09939427"," 0.42475754"," 1.19291864","-0.59678436"," 0.44444330","-1.23656308","-0.91927126","-0.79452215","-0.76373563"," 0.89371859","-1.74858108"," 1.56507148","-1.03382609"," 0.62651094"," 0.76668074"," 0.88818251","-0.28813123"," 1.03987381"," 0.32133631"," 1.00028341","-1.68296811"
"232.1543_25.2","-0.94365483","-0.82645990"," 0.86655780","-0.17603090","-0.04196646"," 0.07304068","-0.24841978"," 0.91035799"," 0.47917626"," 0.63601360"," 0.54543188","-3.01746931","-0.26997347","-0.27740870","-1.78450080"," 0.15464375"," 0.95181298"," 0.36132626"," 0.70033225"," 0.89697016"," 1.01022053"
"232.1697_19.4","-1.7239894","-1.7239894"," 0.7208308"," 0.3798433","-1.6956222","-0.2381239","-0.1285810"," 0.4985326"," 0.6154146"," 0.8730252","-0.8823506"," 0.7555781","-0.8675940","-1.7239894"," 0.6154146"," 0.5433182"," 0.7660209"," 0.9438333"," 0.5292785"," 0.9915112"," 0.7516387"
"232.1732_29.5","-1.00098273","-0.89136000"," 1.19427594","-1.50203919"," 0.58887435","-1.22984048","-1.18519325","-1.41541553","-1.36709955"," 0.64212985"," 0.06917213"," 1.63504857"," 0.05438776"," 0.53907642"," 1.03257124"," 0.46667144"," 0.41756425"," 0.98397196"," 0.29079791"," 1.13247334","-0.45508443"
"232.8055_56.9","-0.06343638"," 0.14550890","-0.18797451"," 0.06195856"," 0.18845239"," 0.01691487","-0.01436160"," 0.92234276","-1.58347073"," 1.05024157"," 0.35875807","-0.09641553"," 0.35234735","-0.31815865"," 1.02413552","-1.79031805"," 1.16462257"," 0.88917488","-2.88235860"," 0.57561030"," 0.18642631"
"232.9889_47"," 0.73328344"," 0.60972963","-0.39573611","-0.06010422"," 0.33181984","-0.05220170","-0.16529493","-1.94605549","-1.86775717","-1.69303179"," 0.66823441"," 1.11574122"," 0.66150882"," 0.53760064"," 0.93297012"," 0.77134819","-1.33547263"," 0.87523210"," 1.17630733"," 0.01364012","-0.91176180"
"233.0587_221.4","-1.15445632"," 0.23425155"," 0.06711577"," 0.80901041","-0.22245493"," 1.20067213"," 1.74770378"," 0.53896686","-1.04986651","-0.53162815","-1.46007204"," 0.17825025","-1.51737697"," 0.73101792"," 0.36184547"," 1.06020183","-0.50595172"," 0.97768528","-1.19545610"," 1.04844745","-1.31790594"
"233.0872_69.1","-1.54295430","-1.54295430"," 0.94799559","-1.54295430"," 0.63807809","-1.54295430"," 0.96668292"," 0.22461900"," 0.30875789"," 0.84191340","-0.71642775","-1.54295430","-0.70193608"," 0.95774536"," 0.62220219"," 0.54566812"," 0.50674722"," 1.02703163"," 0.09277221"," 0.82055957"," 0.63236212"
"233.1133_69.4"," 0.314946829"," 0.426345505"," 0.307733239"," 0.380367705"," 0.830630704"," 0.216091039"," 0.173583397"," 0.070307674"," 0.230877841"," 0.448120450","-2.921680859"," 0.691316443","-2.892714692"," 0.353613097"," 0.346303863","-0.092951619","-0.002815106"," 0.798169264"," 0.236282960"," 0.289430531","-0.203958265"
"233.1437_109"," 1.0111591","-1.5644256"," 0.8740050","-1.5644256","-1.5366751","-1.5644256","-1.5644256"," 0.1910485"," 0.7925290"," 0.6660606","-0.7410830"," 0.8480297","-0.7266472"," 0.8083566"," 0.7016017"," 0.3312438"," 0.4721125"," 0.6843106"," 0.5186086"," 0.7636886"," 0.5993537"
"233.1496_41.3","-0.6056925","-0.6341393"," 1.2019448","-1.2638757"," 0.6405147","-1.4018252","-1.3680016","-1.2929671","-1.0985977"," 0.7529069","-0.1853984"," 1.5299824","-0.4818682"," 0.5952828"," 1.1582433"," 0.8790863"," 0.3071189"," 1.0028898"," 0.2274911"," 1.0833371","-1.0464325"
"233.5262_225.4","-0.2445080"," 0.7529595","-0.3636843"," 0.8523295","-0.2512241"," 1.2098935"," 1.4832938"," 0.6232254","-0.3133132","-0.5106923","-1.9921263"," 0.4254872","-2.0005844"," 0.8240194","-0.3627562"," 1.0772728","-1.1192393"," 0.5736799","-0.7300230"," 0.9816943","-0.9157043"
"233.5264_141.5"," 0.40897201"," 0.06489357","-0.36659150"," 1.15351614"," 0.41881739"," 0.09518442"," 0.94775023"," 1.18783824","-2.14313252"," 0.14685874"," 0.68971639"," 0.37357867"," 0.68520347","-0.67500035"," 0.14173903","-2.47192386"," 0.81307652"," 0.92947247","-0.70405964","-0.59731968","-1.09858973"
"233.6423_270.1","-0.96438963","-0.77212016"," 0.82506477","-0.71139797"," 0.01104146","-0.64406720","-0.80753789"," 0.39194010","-2.84445316"," 0.61003782"," 0.52949953"," 1.29930810"," 0.55071586"," 0.28359250"," 0.95357698","-0.11695193"," 0.79428326"," 0.58689891"," 0.69263893"," 0.81724003","-1.48492031"
